pid,fid18,tb4_a18_f,tb4_a18_m
410830114,410830,文盲/半文盲,小学
410830106,410830,文盲/半文盲,文盲/半文盲
410830107,410830,文盲/半文盲,文盲/半文盲
410830110,410830,初中,小学
410830105,410830,文盲/半文盲,文盲/半文盲
410830108,410830,文盲/半文盲,文盲/半文盲
410830103,410830,文盲/半文盲,文盲/半文盲
410830109,410830,初中,初中
410830104,410830,文盲/半文盲,文盲/半文盲
410830102,410830,不适用,文盲/半文盲
410830101,410830,文盲/半文盲,不适用
410831402,410831,小学,初中
410831601,410831,小学,初中
410831401,410831,初中,小学
410831501,410831,初中,小学
410831107,410831,文盲/半文盲,文盲/半文盲
410831105,410831,小学,文盲/半文盲
410831106,410831,不适用,文盲/半文盲
410831104,410831,小学,文盲/半文盲
410831102,410831,不适用,不适用
410831101,410831,不适用,文盲/半文盲
410831108,410831,不适用,不适用
410832106,410832,初中,初中
410832401,410832,初中,初中
410832402,410832,初中,小学
410832601,410832,初中,初中
410832431,410832,不适用,不适用
410832104,410832,不适用,文盲/半文盲
410832551,410832,不适用,不适用
410832103,410832,不适用,文盲/半文盲
410832105,410832,文盲/半文盲,文盲/半文盲
410832102,410832,不适用,文盲/半文盲
410832101,410832,不适用,文盲/半文盲
410833106,410833,小学,文盲/半文盲
410833107,410833,小学,文盲/半文盲
410833108,410833,小学,文盲/半文盲
410833105,410833,不适用,不适用
410833102,410833,不适用,文盲/半文盲
410833101,410833,小学,不适用
410833103,410833,不适用,不适用
410834401,410834,小学,初中
410834521,410834,小学,初中
410834551,410834,小学,初中
410834106,410834,不适用,文盲/半文盲
410834102,410834,初中,不适用
410834104,410834,初中,初中
410834103,410834,不适用,文盲/半文盲
410835501,410835,初中,初中
410835102,410835,初中,初中
410835101,410835,初中,初中
410838101,410838,不适用,文盲/半文盲
410838102,410838,不适用,不适用
410839101,410839,不适用,不适用
410840501,410840,小学,文盲/半文盲
410840551,410840,小学,文盲/半文盲
410840552,410840,小学,文盲/半文盲
410840102,410840,不适用,不适用
410840101,410840,不适用,文盲/半文盲
410840581,410840,小学,文盲/半文盲
410840553,410840,不适用,不适用
410841401,410841,初中,初中
410841601,410841,初中,初中
410841104,410841,不适用,文盲/半文盲
410841431,410841,不适用,不适用
410841102,410841,不适用,文盲/半文盲
410841101,410841,不适用,文盲/半文盲
410842103,410842,不适用,文盲/半文盲
410842106,410842,初中,初中
410842501,410842,初中,初中
410842105,410842,不适用,不适用
410842104,410842,不适用,文盲/半文盲
410842101,410842,不适用,不适用
410843104,410843,初中,小学
410843105,410843,初中,小学
410843103,410843,不适用,文盲/半文盲
410843101,410843,文盲/半文盲,文盲/半文盲
410843102,410843,不适用,不适用
410844104,410844,小学,大专
410844105,410844,小学,大专
410844109,410844,初中,不适用
410844110,410844,初中,不适用
410844102,410844,不适用,不适用
410844101,410844,不适用,不适用
410844108,410844,不适用,不适用
410845104,410845,初中,文盲/半文盲
410845501,410845,初中,初中
410845103,410845,初中,文盲/半文盲
410845431,410845,不适用,不适用
410845102,410845,不适用,不适用
410845101,410845,不适用,不适用
410846552,410846,不适用,不适用
410846401,410846,文盲/半文盲,初中
410846551,410846,文盲/半文盲,初中
410846104,410846,不适用,不适用
410846102,410846,不适用,不适用
410847102,410847,文盲/半文盲,文盲/半文盲
410847101,410847,文盲/半文盲,文盲/半文盲
410848102,410848,不适用,不适用
410848105,410848,初中,文盲/半文盲
410848106,410848,初中,文盲/半文盲
410848101,410848,不适用,不适用
410849401,410849,初中,初中
410849104,410849,初中,初中
410849551,410849,初中,初中
410849102,410849,不适用,文盲/半文盲
410849103,410849,不适用,不适用
410849101,410849,初中,小学
410850102,410850,文盲/半文盲,不适用
410850551,410850,初中,文盲/半文盲
410850401,410850,初中,文盲/半文盲
410850103,410850,小学,小学
410850104,410850,小学,小学
410850105,410850,小学,初中
410850101,410850,不适用,不适用
410852103,410852,小学,小学
410852104,410852,小学,小学
410852102,410852,小学,文盲/半文盲
410852101,410852,不适用,文盲/半文盲
410853103,410853,高中,初中
410853603,410853,大专,缺失
410853602,410853,不适用,不适用
410853102,410853,初中,文盲/半文盲
410853601,410853,不适用,不适用
410853104,410853,高中,初中
410853101,410853,高中,文盲/半文盲
410854106,410854,小学,小学
410854101,410854,初中,文盲/半文盲
410854401,410854,初中,高中
410854105,410854,初中,文盲/半文盲
410854432,410854,不适用,不适用
410854551,410854,高中,高中
410854102,410854,不适用,文盲/半文盲
410854104,410854,初中,文盲/半文盲
410854431,410854,不适用,不适用
410854103,410854,初中,文盲/半文盲
410855102,410855,初中,初中
410855103,410855,初中,文盲/半文盲
410855104,410855,初中,文盲/半文盲
410855105,410855,初中,文盲/半文盲
410855101,410855,小学,文盲/半文盲
410856551,410856,不适用,不适用
410856101,410856,文盲/半文盲,文盲/半文盲
410856106,410856,初中,初中
410856108,410856,不适用,文盲/半文盲
410856107,410856,不适用,不适用
410856103,410856,初中,小学
410856104,410856,初中,小学
410856102,410856,不适用,不适用
410856401,410856,初中,初中
410857101,410857,不适用,文盲/半文盲
410857104,410857,初中,小学
410857102,410857,不适用,不适用
410857103,410857,初中,小学
410858105,410858,初中,初中
410858431,410858,不适用,不适用
410858109,410858,不适用,不适用
410858551,410858,高中,初中
410858102,410858,不适用,不适用
410858106,410858,初中,初中
410858101,410858,不适用,文盲/半文盲
410859101,410859,不适用,不适用
410859104,410859,文盲/半文盲,小学
410859102,410859,不适用,文盲/半文盲
410859103,410859,文盲/半文盲,小学
410863103,410863,不适用,文盲/半文盲
410863101,410863,不适用,不适用
410863102,410863,不适用,文盲/半文盲
410864104,410864,初中,文盲/半文盲
410864102,410864,不适用,文盲/半文盲
410864101,410864,小学,文盲/半文盲
410864103,410864,不适用,不适用
410864105,410864,初中,文盲/半文盲
410865106,410865,初中,初中
410865551,410865,初中,初中
410865431,410865,高中,高中
410865105,410865,高中,高中
410865102,410865,不适用,文盲/半文盲
410865104,410865,高中,文盲/半文盲
410865101,410865,小学,文盲/半文盲
410866503,410866,初中,不适用
410866502,410866,初中,不适用
410866103,410866,初中,文盲/半文盲
410866102,410866,文盲/半文盲,不适用
410866101,410866,不适用,不适用
410866501,410866,初中,不适用
410866431,410866,不适用,不适用
410867102,410867,不适用,不适用
410867101,410867,不适用,不适用
410867431,410867,初中,不适用
410868101,410868,文盲/半文盲,文盲/半文盲
410869104,410869,初中,初中
410869202,410869,不适用,不适用
410869103,410869,初中,初中
410869201,410869,不适用,不适用
410869101,410869,小学,文盲/半文盲
410869102,410869,高中,小学
410870102,410870,不适用,初中
410870553,410870,不适用,初中
410870552,410870,不适用,不适用
410870101,410870,不适用,初中
410870551,410870,不适用,不适用
410870431,410870,不适用,文盲/半文盲
410870432,410870,不适用,不适用
410871102,410871,不适用,不适用
410871101,410871,不适用,不适用
410874101,410874,不适用,文盲/半文盲
410874102,410874,不适用,不适用
410875503,410875,初中,不适用
410875531,410875,文盲/半文盲,文盲/半文盲
410875501,410875,文盲/半文盲,不适用
410875502,410875,文盲/半文盲,不适用
410875102,410875,不适用,不适用
410875101,410875,不适用,文盲/半文盲
410877102,410877,不适用,文盲/半文盲
410877101,410877,文盲/半文盲,不适用
410877103,410877,不适用,不适用
410878553,410878,高中,不适用
410878432,410878,初中,不适用
410878431,410878,初中,不适用
410878101,410878,不适用,不适用
410878551,410878,初中,不适用
410878102,410878,不适用,不适用
410878552,410878,高中,不适用
410879551,410879,不适用,不适用
410879101,410879,不适用,不适用
410879102,410879,不适用,文盲/半文盲
410879552,410879,初中,大专
410879103,410879,不适用,文盲/半文盲
410880102,410880,不适用,不适用
410880103,410880,小学,文盲/半文盲
410880401,410880,文盲/半文盲,文盲/半文盲
410880105,410880,文盲/半文盲,文盲/半文盲
410880104,410880,小学,文盲/半文盲
410880101,410880,不适用,不适用
410881107,410881,初中,文盲/半文盲
410881102,410881,不适用,不适用
410881103,410881,小学,小学
410882401,410882,初中,初中
410882101,410882,初中,文盲/半文盲
410882502,410882,初中,初中
410882104,410882,初中,文盲/半文盲
410882105,410882,初中,文盲/半文盲
410882102,410882,高中,文盲/半文盲
410883502,410883,小学,不适用
410883501,410883,小学,不适用
410883431,410883,小学,不适用
410883432,410883,小学,不适用
410883101,410883,小学,不适用
410883102,410883,不适用,文盲/半文盲
410884101,410884,小学,不适用
410884104,410884,高中,文盲/半文盲
410884102,410884,不适用,文盲/半文盲
410884502,410884,高中,大专
410884432,410884,不适用,初中
410885431,410885,不适用,不适用
410885101,410885,不适用,不适用
410885104,410885,不适用,不适用
410885102,410885,不适用,不适用
410885105,410885,不适用,不适用
410886101,410886,不适用,不适用
410886431,410886,不适用,不适用
410886102,410886,不适用,不适用
410886433,410886,初中,小学
410886432,410886,初中,小学
410887102,410887,文盲/半文盲,文盲/半文盲
410887105,410887,小学,文盲/半文盲
410887103,410887,不适用,文盲/半文盲
410887104,410887,小学,文盲/半文盲
410887106,410887,小学,文盲/半文盲
410887101,410887,小学,文盲/半文盲
410888102,410888,不适用,不适用
410888105,410888,文盲/半文盲,文盲/半文盲
410888104,410888,文盲/半文盲,文盲/半文盲
410888103,410888,文盲/半文盲,文盲/半文盲
410888601,410888,不适用,初中
410888106,410888,文盲/半文盲,文盲/半文盲
410888101,410888,不适用,文盲/半文盲
410889102,410889,不适用,不适用
410889601,410889,高中,高中
410889551,410889,不适用,不适用
410889552,410889,高中,高中
410889101,410889,初中,不适用
410889103,410889,初中,文盲/半文盲
410889581,410889,不适用,不适用
410890581,410890,不适用,文盲/半文盲
410890521,410890,初中,高中
410890401,410890,初中,高中
410890103,410890,不适用,文盲/半文盲
410890601,410890,初中,高中
410890501,410890,初中,小学
410890551,410890,不适用,不适用
410890502,410890,初中,小学
410890431,410890,不适用,不适用
410890101,410890,文盲/半文盲,不适用
410890102,410890,不适用,文盲/半文盲
410891101,410891,不适用,不适用
410891102,410891,不适用,不适用
410892103,410892,文盲/半文盲,文盲/半文盲
